ID,nivel_de_satisfaccion,ultima_evaluacion,cantidad_proyectos,promedio_horas_mensuales_trabajadas,años_en_la_empresa,tuvo_un_accidente_laboral,promociones_ultimos_5_anios,area,salario,se_fue
929,0.81,0.8,5,132,2,1,0,dirección,alto,no
8967,0.65,0.96,3,168,2,0,0,contabilidad,bajo,no
8145,0.84,0.96,6,155,5,0,0,gestión de productos,medio,no
8634,0.84,0.66,4,204,3,0,0,TI,medio,no
8965,0.69,0.48,5,232,4,0,0,ventas,medio,no
8553,0.73,0.72,3,166,3,0,0,tecnica,medio,no
9386,0.66,0.57,3,161,2,1,0,ImásD,medio,no
2487,0.44,0.56,3,123,3,0,0,contabilidad,medio,no
823,0.96,0.7,3,227,2,0,0,soporte,medio,no
9622,0.82,0.89,5,217,5,0,0,ventas,alto,si
4009,0.65,0.95,2,180,2,0,0,gestión de productos,bajo,no
5467,1,0.61,5,178,3,0,0,tecnica,medio,no
8098,0.49,0.9,3,250,2,0,0,RRHH,medio,no
8774,0.74,0.93,3,204,4,0,0,marketing,bajo,no
3690,0.67,0.64,4,190,2,0,0,ventas,medio,no
6912,0.93,0.84,5,135,3,0,0,tecnica,medio,no
6719,0.9,0.98,5,243,6,0,0,marketing,bajo,si
1129,0.97,0.94,3,180,3,0,0,RRHH,bajo,no
2268,0.63,0.5,4,172,2,0,0,tecnica,bajo,no
5152,0.92,0.89,4,236,4,1,0,tecnica,medio,no
8139,0.67,0.75,4,133,2,0,0,TI,medio,no
3761,0.53,0.79,3,206,3,0,0,tecnica,medio,no
1672,0.75,0.85,3,250,6,0,0,tecnica,medio,no
1223,0.37,0.48,2,134,3,0,0,marketing,medio,si
8071,0.65,0.71,4,186,2,0,0,TI,bajo,no
332,0.94,0.96,4,270,3,1,0,tecnica,bajo,no
4935,0.38,0.47,2,147,3,0,0,soporte,medio,si
5500,0.57,0.7,4,237,6,0,0,contabilidad,bajo,no
1832,0.72,0.91,3,267,2,0,0,soporte,bajo,no
3441,0.85,0.48,2,208,4,0,0,tecnica,medio,no
9675,0.15,0.95,4,173,5,1,0,ventas,bajo,no
9722,0.77,0.73,5,263,2,0,0,contabilidad,alto,no
7814,0.95,0.9,3,186,2,0,0,marketing,bajo,no
4530,0.57,0.91,4,252,4,0,0,TI,bajo,no
4717,0.45,0.56,2,146,3,0,0,tecnica,medio,si
8158,0.81,0.54,3,215,4,1,0,ventas,bajo,no
2059,0.67,0.74,3,226,3,0,0,gestión de productos,bajo,no
8149,0.91,0.61,3,262,3,0,0,tecnica,bajo,no
170,0.96,0.59,4,108,6,0,0,ventas,bajo,no
1305,0.83,0.69,4,151,2,0,0,soporte,bajo,no
8927,0.91,0.6,5,150,3,0,0,gestión de productos,medio,no
5883,0.38,0.52,2,161,3,0,0,TI,medio,si
8688,0.88,1,5,226,6,0,0,marketing,bajo,si
1918,0.88,0.82,4,109,2,0,0,soporte,medio,no
8468,0.13,1,4,157,5,1,0,tecnica,bajo,no
532,0.86,0.91,5,245,5,0,0,soporte,medio,si
5897,0.87,0.97,4,243,3,0,0,TI,alto,no
9909,0.49,0.96,3,140,3,0,0,marketing,medio,no
6537,0.79,0.72,4,192,3,0,0,TI,bajo,no
84,0.84,0.94,4,270,3,1,0,soporte,bajo,no
8030,0.37,0.55,2,140,3,0,0,tecnica,bajo,si
4461,0.8,0.62,3,191,3,0,0,soporte,medio,no
2664,0.81,1,5,235,5,0,0,contabilidad,bajo,si
5208,0.74,0.78,4,203,2,0,0,ventas,medio,no
309,0.59,0.98,3,155,3,0,0,soporte,medio,no
4825,0.63,0.59,3,155,3,1,0,ventas,medio,no
1694,0.99,0.55,4,179,4,0,0,marketing,bajo,no
2004,0.65,0.89,3,151,2,0,0,tecnica,bajo,no
9661,0.54,0.5,4,160,3,0,0,soporte,medio,no
1308,0.8,0.68,4,199,2,0,0,TI,medio,no
2830,0.83,0.37,5,101,4,1,0,soporte,bajo,no
5020,0.37,0.5,2,154,3,0,0,RRHH,medio,si
3046,0.95,0.86,3,207,2,0,0,tecnica,bajo,no
3976,0.1,0.81,6,309,4,0,0,tecnica,bajo,si
9260,0.18,0.54,4,145,5,0,0,ImásD,bajo,no
932,0.75,0.89,4,139,3,0,0,tecnica,bajo,no
8700,0.77,0.66,3,147,2,0,0,ventas,medio,no
8781,0.75,0.84,5,222,3,1,0,TI,medio,no
5855,0.57,0.82,5,218,3,0,0,soporte,medio,no
9133,0.8,0.95,4,272,2,0,0,ventas,bajo,no
546,0.5,0.73,4,237,2,0,0,soporte,medio,no
210,0.52,0.59,5,150,2,0,0,ventas,bajo,no
3057,0.36,0.48,2,152,3,0,0,TI,bajo,si
6255,0.98,0.58,3,183,3,0,0,ventas,bajo,no
2420,0.96,0.83,3,233,3,0,0,ventas,medio,no
3254,0.73,0.53,4,139,2,0,0,TI,medio,no
3027,0.42,0.54,2,159,3,0,0,ventas,medio,si
2575,0.57,0.68,3,254,4,0,0,ventas,bajo,no
6791,0.14,0.58,4,275,10,0,0,ventas,medio,no
6806,0.73,0.91,3,135,2,0,0,RRHH,medio,no
2051,0.48,0.9,4,208,3,0,0,ventas,bajo,no
5335,0.91,0.78,4,169,4,0,0,contabilidad,bajo,no
1586,0.49,1,2,125,4,1,0,ventas,bajo,no
6877,0.84,0.85,4,246,2,0,0,marketing,bajo,no
9503,0.99,0.79,4,172,2,0,0,ventas,medio,no
7229,0.86,0.71,3,235,3,0,0,TI,medio,no
9572,0.45,0.56,2,146,3,0,0,tecnica,medio,si
8059,0.8,0.79,5,240,4,0,0,TI,medio,no
7976,0.82,0.67,2,202,3,0,0,ventas,bajo,no
4269,0.62,0.5,4,156,2,0,0,soporte,medio,no
4810,0.39,0.54,2,127,3,0,0,ventas,bajo,si
8697,0.4,0.46,2,130,3,0,0,ventas,bajo,si
1418,0.32,0.87,2,197,2,1,0,tecnica,medio,no
5963,0.79,0.54,4,244,3,0,0,dirección,alto,no
4524,0.81,0.9,5,238,6,0,0,marketing,bajo,si
7196,0.78,0.98,5,263,6,0,0,ventas,bajo,si
8624,0.44,0.42,4,159,4,0,0,tecnica,medio,no
5286,0.49,0.59,4,137,4,0,0,tecnica,alto,no
9043,0.5,0.75,6,127,3,0,0,ventas,bajo,no
4600,0.86,0.81,3,232,4,0,0,ImásD,bajo,no
1566,0.61,0.72,4,134,2,0,0,contabilidad,medio,no
6706,0.09,0.95,6,271,4,0,0,ventas,bajo,si
5923,0.14,0.79,5,271,4,0,0,dirección,alto,no
6244,0.69,0.97,3,158,2,0,0,contabilidad,bajo,no
7666,0.56,0.74,3,265,3,0,0,soporte,medio,no
3042,0.75,1,3,102,3,0,0,contabilidad,medio,no
7127,0.97,0.7,3,253,3,0,0,ventas,medio,no
3640,0.87,0.82,3,224,3,0,0,tecnica,bajo,no
3634,0.65,0.6,3,218,4,0,0,ImásD,medio,no
2503,0.55,0.93,4,239,4,0,0,dirección,bajo,no
491,0.78,0.81,4,253,5,0,0,marketing,bajo,si
6611,0.2,0.42,4,256,5,0,0,RRHH,bajo,no
1611,0.54,0.64,3,190,7,0,0,ventas,medio,no
2168,0.19,0.91,5,145,3,0,0,dirección,bajo,no
4796,0.56,0.69,3,176,3,0,0,dirección,medio,no
4126,0.43,0.52,2,160,3,0,0,tecnica,bajo,si
7072,0.95,0.67,4,270,4,0,0,soporte,medio,no
7585,0.41,0.52,2,132,3,0,0,ImásD,bajo,si
3958,0.83,0.64,4,242,2,0,0,ventas,bajo,no
9279,0.49,0.71,3,154,2,0,0,ventas,medio,no
6352,0.91,0.85,5,214,2,0,0,TI,bajo,no
6581,0.37,0.63,4,167,3,0,0,TI,bajo,no
5665,0.64,0.54,3,166,2,0,0,soporte,medio,no
1216,0.87,0.55,3,233,3,0,0,tecnica,medio,no
883,0.74,0.72,3,213,3,0,0,dirección,bajo,no
861,0.22,0.62,3,180,3,0,0,soporte,bajo,no
3142,0.64,0.55,3,246,2,0,1,marketing,alto,no
7421,0.87,0.64,2,148,6,1,0,marketing,medio,no
6571,0.13,0.91,4,175,5,0,0,tecnica,bajo,no
3100,0.68,0.99,3,159,2,0,0,contabilidad,medio,no
5882,0.58,0.98,3,146,3,0,0,tecnica,medio,no
7452,0.85,0.58,4,143,6,1,0,TI,medio,no
4930,0.3,0.61,3,138,5,0,0,ventas,medio,no
5511,0.9,0.79,4,236,3,1,0,tecnica,medio,no
4963,0.87,0.48,4,264,3,0,0,TI,medio,no
6155,0.9,1,5,232,5,0,0,tecnica,medio,si
2262,0.09,0.9,7,289,4,0,0,gestión de productos,bajo,si
1327,0.76,1,5,219,5,0,0,soporte,bajo,si
679,0.45,0.54,2,129,3,0,0,marketing,alto,si
108,0.65,0.91,4,224,2,1,0,ventas,bajo,no
6548,0.17,0.89,5,261,5,0,0,marketing,medio,no
5776,0.91,0.82,4,260,4,0,0,soporte,bajo,no
565,0.8,0.89,2,166,3,0,0,tecnica,medio,no
738,0.61,0.56,4,176,3,0,0,RRHH,medio,no
1262,0.82,0.8,4,246,3,0,0,ventas,bajo,no
3834,0.71,0.9,3,262,2,1,0,gestión de productos,bajo,no
5332,0.49,0.65,4,176,3,1,0,RRHH,medio,no
857,0.86,0.91,4,182,2,0,0,marketing,medio,no
750,0.87,0.9,5,258,5,0,0,soporte,bajo,si
4003,0.72,0.66,3,160,3,0,0,soporte,medio,no
2106,0.54,0.78,3,156,7,0,0,ventas,medio,no
3191,0.49,0.88,4,240,8,0,0,gestión de productos,medio,no
7917,0.18,0.75,4,170,5,0,0,ventas,bajo,no
6676,0.36,0.51,2,135,3,0,0,TI,bajo,si
8414,0.49,0.61,3,181,3,0,0,gestión de productos,medio,no
3342,0.92,0.58,5,205,2,1,0,dirección,medio,no
4868,0.5,0.69,5,172,2,0,0,TI,medio,no
2089,0.5,0.57,3,219,3,0,0,ventas,medio,no
4803,0.84,0.48,3,266,2,0,0,gestión de productos,medio,no
2715,0.62,0.91,3,269,8,0,0,soporte,medio,no
4855,0.5,0.48,4,269,3,0,0,TI,medio,no
2987,0.5,0.63,3,160,2,0,0,ventas,medio,no
5146,0.7,0.54,5,263,3,0,0,tecnica,bajo,no
2034,0.67,0.95,4,241,4,0,0,contabilidad,medio,no
5343,0.52,0.72,2,247,4,0,0,contabilidad,medio,no
4158,0.38,0.43,3,188,7,0,0,ventas,medio,no
178,0.69,0.74,3,215,2,0,0,ventas,bajo,no
2622,0.44,0.69,2,173,2,0,0,tecnica,medio,no
3187,0.45,0.48,3,145,2,0,0,soporte,medio,no
2916,0.38,0.46,2,137,3,0,0,tecnica,bajo,si
3937,0.94,0.69,3,248,3,0,0,ventas,bajo,no
8043,0.8,0.67,3,164,3,0,0,TI,alto,no
7860,0.42,0.89,6,188,5,1,0,ventas,bajo,no
473,0.42,0.54,3,122,4,0,0,soporte,bajo,no
849,0.75,0.61,3,263,3,0,0,ventas,bajo,no
8219,0.42,0.5,2,143,3,0,0,RRHH,bajo,si
2229,0.57,0.49,4,247,2,0,0,dirección,bajo,no
5287,0.5,0.78,3,206,3,1,1,ventas,alto,no
1022,0.36,0.6,2,136,6,0,0,tecnica,bajo,no
8235,0.96,0.55,3,225,4,1,0,ventas,medio,no
8312,0.73,0.75,5,265,3,0,0,ImásD,bajo,no
4214,0.67,0.84,4,224,3,0,0,soporte,bajo,no
8520,0.53,0.81,3,253,3,0,0,marketing,medio,no
68,0.9,0.54,4,172,4,0,0,ventas,medio,no
5659,0.76,0.56,3,154,2,0,0,TI,bajo,no
6547,0.64,0.41,3,231,6,0,0,tecnica,medio,no
9353,0.23,0.96,4,213,4,0,0,tecnica,medio,no
3359,0.48,0.38,3,134,3,0,0,gestión de productos,medio,no
7987,0.82,0.52,5,233,2,0,0,soporte,medio,no
9340,0.42,0.5,2,128,3,0,0,contabilidad,alto,si
9232,0.45,0.48,2,144,3,0,0,marketing,medio,si
8109,0.86,0.65,4,134,4,0,0,ventas,bajo,no
4083,0.62,0.79,3,259,3,0,0,soporte,medio,no
4709,0.96,0.62,5,230,2,0,0,ventas,medio,no
8108,0.68,0.49,3,178,3,1,0,ImásD,bajo,no
6423,0.44,0.56,2,131,3,0,0,RRHH,medio,si
999,0.09,0.91,6,248,4,0,0,ventas,bajo,si
4012,0.32,0.41,3,138,3,1,0,tecnica,medio,no
1821,0.61,0.59,5,271,2,0,0,ventas,bajo,no
530,0.55,0.87,3,201,2,0,0,tecnica,medio,no
5489,0.36,0.65,3,116,2,1,0,ventas,bajo,no
4363,0.84,0.93,4,251,5,0,0,tecnica,medio,si
2396,0.63,0.43,2,222,4,0,0,gestión de productos,alto,no
8459,0.11,0.83,6,244,4,0,0,contabilidad,bajo,si
4244,0.79,0.73,5,155,3,0,0,TI,medio,no
7764,0.44,0.5,2,130,3,0,0,soporte,medio,si
6488,0.16,0.88,4,201,6,0,0,ventas,medio,no
2782,0.64,0.88,3,252,2,0,0,ventas,bajo,no
5165,0.18,0.49,3,240,2,1,0,marketing,bajo,no
5947,0.42,0.56,2,143,3,0,0,soporte,medio,si
9826,0.27,0.48,4,185,2,0,0,soporte,bajo,no
939,0.4,0.47,2,128,3,0,0,ventas,medio,si
320,0.26,0.98,5,161,5,0,0,TI,medio,no
7099,0.69,0.64,4,200,3,0,0,tecnica,medio,no
2798,0.44,0.45,3,133,2,1,0,soporte,medio,no
5107,0.56,0.83,5,275,2,0,0,ventas,medio,no
3777,0.39,0.51,2,137,3,0,0,tecnica,bajo,si
7720,0.09,0.88,6,269,4,0,0,tecnica,medio,si
5158,0.67,0.59,3,205,5,0,0,soporte,medio,no
8797,0.25,0.96,6,217,4,0,0,marketing,bajo,no
870,0.11,0.87,6,257,4,0,0,soporte,medio,si
2634,0.44,0.56,2,133,3,0,0,tecnica,medio,si
9894,0.8,0.8,4,263,4,0,0,soporte,medio,no
8939,0.53,0.53,4,205,3,0,0,ventas,bajo,no
4452,0.38,0.55,2,147,3,0,0,ventas,bajo,si
2709,0.54,0.93,3,124,5,0,0,TI,medio,no
7383,0.91,0.88,5,210,2,1,0,ventas,bajo,no
4048,0.4,0.56,2,148,3,0,0,tecnica,medio,si
9107,0.63,0.93,4,238,4,0,0,ventas,medio,no
9816,0.11,0.94,6,276,4,0,0,ventas,bajo,si
3252,0.1,0.77,7,291,4,0,0,contabilidad,bajo,si
2651,0.69,0.64,3,275,3,0,0,tecnica,bajo,no
5894,0.58,0.84,5,228,3,0,0,gestión de productos,medio,no
3672,0.51,0.72,4,163,4,0,1,ventas,medio,no
7511,0.1,0.89,7,253,4,0,0,soporte,bajo,si
6083,0.73,0.62,4,247,4,0,0,ventas,bajo,no
3153,0.73,0.97,5,217,6,0,0,soporte,medio,si
8570,0.72,0.49,3,203,3,0,1,ImásD,medio,no
6091,0.3,0.86,3,276,5,1,0,contabilidad,bajo,no
5204,0.52,0.63,3,269,2,0,0,ventas,medio,no
4402,0.95,0.87,4,135,3,0,0,tecnica,bajo,no
5009,0.96,0.68,4,137,2,0,1,ventas,medio,no
7804,0.82,0.58,5,263,8,0,0,TI,medio,no
1873,0.28,0.89,4,97,6,0,0,dirección,bajo,no
1976,0.83,0.74,3,259,3,1,0,contabilidad,bajo,no
1427,0.37,0.52,2,143,3,0,0,marketing,bajo,si
8254,0.46,0.63,2,177,6,0,0,ImásD,medio,no
1939,0.88,0.72,5,244,2,0,0,tecnica,bajo,no
3563,0.39,0.54,2,149,3,0,0,ventas,bajo,si
263,0.75,0.59,3,117,3,1,0,ImásD,medio,no
5730,0.96,0.85,5,168,2,0,0,soporte,bajo,no
7846,0.54,0.63,4,140,3,0,0,ventas,medio,no
3288,0.44,0.53,2,140,3,0,0,ventas,bajo,si
6652,0.4,0.56,2,148,3,0,0,soporte,bajo,si
2785,0.65,0.7,3,141,4,0,0,soporte,bajo,no
7740,0.76,0.79,3,161,3,0,0,tecnica,bajo,no
5595,0.49,0.63,3,181,3,1,0,gestión de productos,medio,no
1482,0.95,0.66,5,192,3,0,0,marketing,medio,no
8460,0.1,0.87,7,289,4,0,0,ventas,bajo,si
2367,0.33,0.97,5,130,4,0,0,dirección,alto,no
9362,0.98,0.66,2,255,3,0,0,soporte,bajo,no
5479,0.3,0.47,6,141,6,0,0,ventas,bajo,no
4659,0.56,0.66,5,155,2,0,0,ventas,medio,no
9319,0.73,0.75,3,259,4,0,0,marketing,medio,no
26,0.7,0.88,3,166,5,0,0,tecnica,bajo,no
2699,0.24,0.94,6,237,5,0,0,RRHH,medio,no
4590,1,0.61,4,198,2,0,0,dirección,bajo,no
707,1,0.93,5,167,3,0,0,ventas,medio,no
7257,0.87,0.63,5,214,3,0,0,ventas,bajo,no
1059,0.14,0.88,3,162,4,0,0,marketing,medio,no
7162,0.72,0.98,4,156,3,0,0,gestión de productos,medio,no
6076,0.5,0.54,3,134,3,0,0,ventas,medio,no
2315,0.41,0.47,2,143,3,1,0,tecnica,bajo,si
1900,0.56,0.56,3,162,2,0,0,ImásD,alto,no
9911,0.44,0.56,2,127,3,0,0,TI,bajo,si
6810,0.59,0.92,4,196,2,0,0,ImásD,medio,no
3541,0.45,0.52,2,105,3,0,0,tecnica,bajo,no
4944,0.7,0.79,6,257,4,0,0,tecnica,medio,no
8507,0.09,0.92,7,254,4,0,0,ventas,medio,si
7654,0.83,0.49,4,218,2,0,0,tecnica,bajo,no
1869,0.68,0.97,3,174,2,0,0,soporte,bajo,no
6539,0.22,0.9,4,209,5,0,0,tecnica,medio,no
5063,0.25,0.89,4,154,10,0,0,dirección,alto,no
312,0.56,0.99,4,270,2,0,0,gestión de productos,bajo,no
4506,0.11,0.89,6,260,5,0,0,ventas,bajo,si
6064,0.45,0.55,3,151,3,0,0,ventas,medio,no
847,0.44,0.52,2,141,3,0,0,dirección,bajo,si
6769,0.49,0.69,2,128,2,0,0,soporte,medio,no
291,0.53,0.88,3,157,3,0,0,TI,bajo,no
9948,0.81,0.93,5,270,5,0,0,tecnica,medio,si
165,0.9,0.58,3,264,3,0,0,TI,medio,no
2771,0.87,0.94,4,260,5,0,0,RRHH,bajo,si
9156,0.45,0.5,2,157,3,0,0,marketing,medio,si
9563,0.56,0.88,3,174,3,0,0,RRHH,bajo,no
3453,0.59,0.51,3,243,2,0,0,ImásD,bajo,no
574,0.89,0.85,3,166,3,0,0,soporte,medio,no
6872,0.49,0.68,3,181,3,0,0,contabilidad,medio,no
3978,0.53,0.76,2,204,4,0,0,RRHH,alto,no
5089,0.72,0.75,4,211,4,0,0,ventas,medio,no
2012,0.59,0.39,5,200,4,0,0,gestión de productos,medio,no
5693,1,0.89,3,189,3,0,0,ventas,bajo,no
4465,0.29,0.57,5,98,5,0,0,RRHH,medio,no
7439,0.68,0.66,4,229,3,0,0,TI,medio,no
2810,0.7,0.83,3,189,3,0,0,contabilidad,bajo,no
9717,0.84,0.48,4,269,2,0,0,TI,medio,no
5189,0.55,0.97,5,125,4,0,0,ventas,medio,no
7456,0.85,0.72,3,245,10,0,0,contabilidad,medio,no
3086,0.4,0.49,2,155,3,0,0,RRHH,medio,si
5724,0.81,0.62,3,257,3,0,0,soporte,bajo,no
2166,0.7,0.59,3,138,3,0,0,ImásD,bajo,no
6481,0.43,0.52,2,136,3,0,0,TI,medio,si
9912,0.76,0.97,5,172,3,0,0,ventas,medio,no
5506,0.64,0.9,4,211,3,0,0,RRHH,medio,no
5080,0.64,0.38,5,122,4,0,0,ventas,bajo,no
9656,0.83,0.62,4,242,3,0,0,ventas,bajo,no
7660,0.64,0.66,3,188,4,0,0,ventas,medio,no
8238,0.56,0.99,4,230,3,0,0,ventas,alto,no
4234,0.84,0.73,3,181,3,1,0,ventas,medio,no
9334,0.55,0.84,3,237,3,0,0,contabilidad,bajo,no
1673,0.48,0.8,5,235,2,0,0,soporte,medio,no
4894,0.91,0.94,5,159,3,0,0,tecnica,bajo,no
653,0.37,0.46,2,157,3,0,0,soporte,medio,si
5214,0.93,0.77,5,224,2,0,0,marketing,bajo,no
6682,0.13,0.65,2,209,5,0,0,contabilidad,bajo,no
7082,0.56,0.62,3,154,2,0,0,ventas,bajo,no
9790,0.73,0.78,3,166,2,0,0,marketing,medio,no
9637,0.15,0.91,5,230,3,0,0,soporte,medio,no
7737,0.63,0.56,4,248,2,1,0,ventas,bajo,no
3318,0.77,0.73,3,201,10,0,0,dirección,alto,no
9247,0.6,0.77,4,229,2,0,0,ventas,bajo,no
5329,0.64,0.94,3,204,2,0,0,tecnica,alto,no
2589,0.09,0.95,7,256,4,0,0,marketing,medio,si
8968,0.78,0.66,6,105,5,1,0,ImásD,bajo,no
9560,0.1,0.93,6,253,4,0,0,TI,medio,si
1436,0.42,0.49,2,145,3,0,0,ventas,medio,si
3780,0.45,0.52,2,143,3,0,0,TI,medio,si
2725,0.89,0.78,4,223,3,0,0,gestión de productos,bajo,no
6087,0.25,0.72,5,279,8,0,0,marketing,bajo,no
661,0.79,0.82,5,158,2,0,0,soporte,bajo,no
448,0.16,0.61,6,269,2,0,0,contabilidad,alto,no
1177,0.83,0.52,4,273,3,0,0,tecnica,medio,no
6602,0.23,0.56,5,169,5,0,0,ImásD,medio,no
7629,0.64,0.67,4,252,3,1,0,ventas,medio,no
4757,0.77,0.49,3,265,3,0,0,ventas,medio,no
255,0.1,0.94,6,255,4,0,0,tecnica,bajo,si
9078,0.31,0.77,4,149,3,0,0,ventas,medio,si
322,0.63,0.91,3,252,2,0,0,ImásD,alto,no
4371,0.1,0.89,7,285,4,0,0,tecnica,bajo,si
6096,0.7,0.88,4,180,2,0,0,soporte,medio,no
1381,0.2,0.83,4,258,4,0,0,ventas,alto,no
1988,0.84,0.85,4,249,6,0,0,marketing,bajo,si
7048,0.59,0.56,4,221,3,1,0,tecnica,bajo,no
226,0.33,0.46,5,261,6,1,0,TI,bajo,no
7263,0.64,0.94,4,210,3,0,0,gestión de productos,bajo,no
3205,0.97,0.88,5,173,3,0,0,ImásD,bajo,no
7254,0.76,0.5,3,258,3,0,0,TI,bajo,no
8703,0.99,0.97,3,257,2,0,0,marketing,medio,no
1331,0.81,0.78,4,159,3,0,0,soporte,bajo,no
5252,0.59,0.97,3,258,2,0,0,contabilidad,bajo,no
3037,0.16,0.63,6,286,7,0,1,ventas,medio,no
9926,0.58,0.49,3,167,3,0,0,TI,medio,no
1319,0.43,0.57,2,159,3,1,0,tecnica,bajo,si
6203,0.88,0.88,5,248,5,0,0,tecnica,medio,si
344,0.37,0.49,2,148,3,0,0,ventas,bajo,si
7682,0.7,0.87,5,239,3,0,0,RRHH,medio,no
9585,0.9,0.6,3,268,3,0,0,ventas,bajo,no
9569,0.84,0.72,3,256,4,0,0,tecnica,medio,no
8722,0.95,0.74,4,216,3,0,0,ImásD,medio,no
1958,0.49,0.99,6,205,5,0,0,tecnica,alto,no
7326,0.6,0.91,4,214,2,0,0,TI,medio,no
3516,0.13,0.72,4,148,5,0,0,RRHH,medio,no
3172,0.65,0.72,3,248,4,0,0,ventas,medio,no
6930,0.73,0.86,3,215,4,0,0,ImásD,bajo,no
8266,0.44,0.83,4,210,2,0,0,TI,medio,no
5856,0.63,0.78,4,275,3,0,0,soporte,bajo,no
208,0.79,0.9,5,146,3,1,0,soporte,alto,no
9045,0.99,0.58,4,138,3,0,0,tecnica,bajo,no
1606,0.63,0.48,4,179,3,0,0,marketing,bajo,no
940,0.6,0.53,5,103,2,0,0,ventas,bajo,no
9359,0.86,0.58,4,211,4,0,0,ventas,medio,no
1515,0.65,0.7,4,233,3,0,0,soporte,medio,no
7397,0.59,0.67,3,180,2,0,0,tecnica,bajo,no
7516,0.7,0.48,5,273,2,0,0,ventas,medio,no
9833,0.69,0.56,3,240,2,0,0,soporte,medio,no
962,0.55,0.92,3,198,3,0,0,ventas,bajo,no
4635,0.51,0.55,4,267,3,0,0,tecnica,medio,no
4101,0.95,0.61,3,164,3,0,0,ImásD,medio,no
8972,0.31,0.37,2,104,3,1,0,soporte,medio,no
8604,0.96,0.66,3,155,2,0,0,ventas,bajo,no
1985,0.41,0.56,2,160,3,0,0,ventas,bajo,si
9973,0.67,0.59,3,177,3,1,0,TI,bajo,no
960,0.55,0.72,3,149,3,0,0,dirección,bajo,no
6038,0.79,0.56,3,149,10,0,0,gestión de productos,bajo,no
7956,0.8,0.75,3,268,2,0,0,ventas,medio,si
3048,0.19,0.64,5,231,4,1,0,TI,medio,no
9965,0.6,0.56,2,203,4,0,0,tecnica,bajo,no
1441,0.55,0.83,5,220,3,0,0,RRHH,bajo,no
6597,0.79,0.92,5,254,6,0,0,ventas,bajo,si
2655,0.74,0.96,4,231,5,0,0,tecnica,bajo,si
7551,0.42,0.47,2,159,3,0,0,marketing,bajo,si
1284,0.69,0.5,3,260,4,0,0,ventas,medio,no
4612,0.78,0.61,3,257,3,0,0,soporte,medio,no
9626,0.59,0.92,3,138,10,0,0,soporte,bajo,no
3467,0.73,0.84,3,216,8,0,0,dirección,medio,no
6075,0.75,0.85,5,240,6,1,0,marketing,medio,si
5816,0.95,0.81,3,260,2,0,0,soporte,bajo,no
7507,0.92,0.49,5,178,2,1,0,ImásD,medio,no
4661,0.23,0.5,2,150,6,0,0,contabilidad,bajo,no
4493,0.74,0.99,4,156,3,0,0,gestión de productos,medio,no
316,0.93,0.51,4,110,3,0,0,gestión de productos,bajo,no
1334,0.49,0.78,4,254,10,0,0,dirección,alto,no
8730,0.41,0.52,2,135,3,0,0,ventas,bajo,si
9138,0.57,0.6,3,218,3,0,0,ventas,bajo,no
7476,0.9,0.67,3,179,2,0,0,ventas,bajo,no
5706,0.53,0.94,4,202,3,1,0,ventas,bajo,no
7290,0.68,0.53,3,138,2,1,0,ventas,bajo,no
2833,0.72,0.88,3,224,3,0,0,tecnica,bajo,no
8873,0.73,0.62,5,186,4,0,0,tecnica,bajo,no
417,0.11,0.77,6,247,4,0,0,tecnica,medio,si
2305,0.73,0.97,4,163,3,0,0,ventas,medio,no
5419,0.14,0.98,6,221,5,0,0,TI,bajo,no
5863,0.58,0.65,5,187,2,0,0,ventas,bajo,no
7550,0.89,0.88,3,165,4,0,0,ventas,medio,no
9149,0.51,0.83,5,249,4,0,0,tecnica,medio,si
8506,0.71,0.53,3,186,2,0,0,tecnica,bajo,no
9919,0.18,0.61,5,174,6,0,0,ventas,medio,no
4908,0.67,0.81,4,168,2,0,0,soporte,alto,no
2941,0.31,0.53,2,146,3,1,0,soporte,bajo,no
8761,0.81,0.97,5,243,5,0,0,soporte,medio,si
1468,0.45,0.48,2,144,3,0,0,marketing,medio,si
5242,0.21,0.58,5,197,4,0,0,tecnica,bajo,no
7267,0.98,0.53,5,238,3,0,0,tecnica,medio,no
3157,0.17,0.6,5,144,6,0,0,tecnica,medio,no
7473,0.54,0.51,3,265,3,0,0,contabilidad,bajo,no
2543,0.16,0.63,5,266,7,0,0,TI,bajo,no
6230,0.73,0.66,3,135,2,0,0,ventas,medio,no
3790,0.63,0.59,3,189,3,0,0,tecnica,medio,no
8647,0.43,0.53,2,146,3,0,0,marketing,bajo,si
2703,0.41,0.52,2,135,3,0,0,ventas,bajo,si
789,0.25,0.9,6,229,8,0,0,ventas,medio,no
1929,0.67,0.49,3,185,3,0,0,soporte,bajo,no
9131,0.52,0.92,3,150,2,1,0,tecnica,medio,no
2615,0.56,0.39,3,106,8,0,0,dirección,alto,no
4412,0.62,0.69,3,207,4,0,0,gestión de productos,bajo,no
3454,0.69,0.68,5,167,3,0,0,tecnica,bajo,no
9735,0.92,0.64,4,190,10,1,0,dirección,bajo,no
4047,0.6,0.85,2,226,2,1,0,tecnica,medio,no
1196,0.39,0.48,2,141,3,0,0,gestión de productos,medio,si
6513,0.79,0.75,4,168,3,0,0,ventas,alto,no
9466,0.79,0.65,2,193,5,0,0,soporte,medio,no
606,0.63,0.8,3,243,3,0,0,tecnica,medio,no
5845,0.09,0.97,7,262,4,0,0,tecnica,bajo,si
